Date,Daily_Return,Cumulative_Return,Benchmark_Return
1997-01-02,-0.005095898264040579,-0.005095898264040555,
1997-01-03,0.04283173197589857,0.03751756756323621,
1997-01-06,0.004508666315301322,0.042195388071641915,
1997-01-07,0.0031890634089341186,0.04551901524870128,
1997-01-08,-0.01838953210547833,0.026292409750897194,
1997-01-09,0.009481171117659198,0.03602286370450036,
1997-01-10,0.0016749739428747804,0.037758175005427885,
1997-01-13,0.00016314752089301643,0.037927482678966395,
1997-01-14,0.033980671578484285,0.07319695559016326,
1997-01-15,-0.01264374298002617,0.05962772911673464,
1997-01-16,0.017660878987934565,0.07834168621292537,
1997-01-17,0.0034268896891526974,0.0820370442187921,
1997-01-20,0.02144662398946003,0.10524308584881914,
1997-01-21,0.017583311335045725,0.12467691912820555,
1997-01-22,0.00913749748595329,0.1349536516492491,
1997-01-23,-0.015674366593107468,0.11716397204711271,
1997-01-24,-0.013173512744118055,0.10244699822408054,
1997-01-27,-0.00990698253596327,0.09152507506584939,
1997-01-28,0.004518253715595259,0.09645686229193107,
1997-01-29,-0.003367211751502302,0.09276485986020622,
1997-01-30,0.01472791225800204,0.10885900483485522,
1997-01-31,0.014980127315050162,0.12546985390172116,
1997-02-03,-0.0009980775791040486,0.1243465476745842,
1997-02-04,-0.0031319270903163335,0.12082517626301859,
1997-02-05,-0.028294988812142628,0.08911144044028863,
1997-02-06,-0.0014873944114882271,0.08749150217028978,
1997-02-07,0.017170762164399167,0.10616456010986108,
1997-02-10,-0.0344931737817087,0.06800943370682422,
1997-02-11,0.0031687824246056694,0.0713937232296673,
1997-02-12,0.048434035532915455,0.12328564489031546,
1997-02-13,0.0027199570789039184,0.12634093363176602,
1997-02-14,-0.009972638691966762,0.11510834245668389,
1997-02-18,-0.007372996187830728,0.10688665289873245,
1997-02-19,0.008041972992240756,0.11578820546681579,
1997-02-20,-0.023596983549155875,0.0894589695380732,
1997-02-21,-0.017138668894542745,0.07078709298497032,
1997-02-24,0.006401087529424841,0.07764129489254556,
1997-02-25,-0.001165538034073693,0.0763852629762598,
1997-02-26,0.002945727014262676,0.07955600012316322,
1997-02-27,-0.029105199969642753,0.04813530686115075,
1997-02-28,-0.00013351511943782688,0.04799536495046808,
1997-03-03,-0.00630184826814149,0.0413910571748346,
1997-03-04,0.00844667788065415,0.050187351982584394,
1997-03-05,-0.003249662005421691,0.04677459804627215,
1997-03-06,-0.02125476803506302,0.02452564677980229,
1997-03-07,-0.015170612133805026,0.008982965571370238,
1997-03-10,0.025157992948576794,0.03436695190444894,
1997-03-11,0.0003342343823322031,0.03471267290372371,
1997-03-12,-0.025366829754579684,0.008465292685268855,
1997-03-13,0.004329122959555698,0.012831062937747717,
1997-03-14,0.004811014210029907,0.017703807573900887,
1997-03-17,-0.010786507266959455,0.006726338057892578,
1997-03-18,-0.003709904685176501,0.0029914792996410533,
1997-03-19,-0.023969795194008995,-0.02105002104050746,
1997-03-20,0.021746007579756654,0.0002382326221481712,
1997-03-21,-0.014656465588069495,-0.014421724614149811,
1997-03-24,-0.0059208638768277234,-0.020257199422668126,
1997-03-25,0.001060787533702917,-0.019217900473580407,
1997-03-26,0.040708207344763166,0.020707980593973163,
1997-03-27,-0.023436835856339516,-0.00321418480446356,
1997-03-31,-0.024285656378845267,-0.027421782595609567,
1997-04-01,-0.005616594369741698,-0.03288435993561645,
1997-04-02,-0.01947489630036592,-0.051718836736332374,
1997-04-03,0.03586785079856835,-0.017706029457298267,
1997-04-04,0.02461642503639411,0.00647453643226803,
1997-04-07,0.019024928462402915,0.025622642487121983,
1997-04-08,0.011693638880827834,0.03761590329636677,
1997-04-09,-0.00875753500263724,0.02852894570395592,
1997-04-10,-0.01790344527177176,0.010114734014112114,
1997-04-11,-0.025688277662213207,-0.01583337374393501,
1997-04-14,0.030212978607377074,0.0139012314812339,
