Date,Daily_Return,Cumulative_Return,Benchmark_Return
2007-01-03,0.004532320753068317,0.0045323207530683085,
2007-01-04,0.01665285049872126,0.02126064731170274,0.01967629374433777
2007-01-05,-0.004476462924673679,0.01668901188758376,0.013960293197471385
2007-01-08,-1.6688204751311954e-05,0.01667204517318499,0.01629309762867659
2007-01-09,0.003319009272690447,0.020046389118399954,0.019007120039982395
2007-01-10,0.009009697331600277,0.029236698348548584,0.03229823953309863
2007-01-11,0.010289280406333564,0.039826803342345674,0.04021713540783223
2007-01-12,0.00888409948156136,0.049064728106833044,0.04334936301992709
2007-01-16,4.260899707724115e-05,0.04910942770276683,0.03488201246787015
2007-01-17,-0.01235560723930279,0.036147043663021794,0.026173110404017264
2007-01-18,-0.017024205259979816,0.01850746371218115,-0.00544653843295595
2007-01-19,0.00302597310444349,0.021589439904049268,-0.0027140224113058053
2007-01-22,-0.008094711687020906,0.013319967925520704,-0.012900711436709567
2007-01-23,-0.003997802836206321,0.009268914483763657,-0.012603338720684643
2007-01-24,0.015316535711106999,0.024727417854564226,0.010335432112282383
2007-01-25,-0.015597388063307498,0.008744346659175672,-0.0020355451729122676
2007-01-26,0.0001088079444474908,0.008854106058008737,-0.0004183186585209331
2007-01-29,0.0012812108742224781,0.01014666090919425,-0.002230692472249496
2007-01-30,0.0012267920659815206,0.011385900818275285,0.0019239027644544215
2007-01-31,0.0077965723950461484,0.019271244213334038,0.0024351433056251093
2007-02-01,-0.0020684304900991978,0.01716295249412192,0.00650612019371799
2007-02-02,0.0003476562438154064,0.017516575545534208,0.012380167361500938
2007-02-05,-0.002973868625247389,0.014490614925850132,0.016739326889312567
2007-02-06,-0.0003407510049128074,0.014144926229339605,0.013588492209141378
2007-02-07,0.007944815215472086,0.022202120269940284,0.026916712380678165
2007-02-08,-0.0015429906171206568,0.020624871989562976,0.026833094032066684
2007-02-09,-0.013163404130442206,0.007189974333983384,0.009824191571111696
2007-02-12,-0.0024499733375363967,0.004722385751031233,0.004507789156958042
2007-02-13,0.003339497142755322,0.00807765328750909,0.006543220872138322
2007-02-14,0.01510627846079627,0.02330595502817623,0.025885041222030614
2007-02-15,0.0019275825525014903,0.025278461732959556,0.032660736987390804
2007-02-16,-0.0016005091543956616,0.023637494169151285,0.030318515564415227
2007-02-20,0.0061822620062644915,0.029965889357541187,0.03626699100450348
2007-02-21,0.0028361092405897632,0.03288698513384025,0.035077273224939365
2007-02-22,0.0008877996355747164,0.03380398182283195,0.042540749762731256
2007-02-23,-0.0054443578816766825,0.028175582966286195,0.04124880656647956
2007-02-26,-0.004367270149470873,0.023685262434382626,
2007-02-27,-0.03907561887347053,-0.016315872726891945,-0.005502359637185039
2007-02-28,0.002769581115976243,-0.013591479743910728,-0.00034389038621596146
2007-03-01,-0.0051549186989478255,-0.018676335469780314,-0.006552637863908695
2007-03-02,-0.01561032001794923,-0.03399511191428373,-0.02329196475322104
2007-03-05,-0.007560910918139425,-0.041298988819587046,-0.03390616251345202
2007-03-06,0.019481621977783404,-0.022621938130051533,-0.015958624234231444
2007-03-07,-0.00590707499516239,-0.028395383640143823,-0.022790027746088626
2007-03-08,0.005337824096429334,-0.023209129106736337,-0.012910014970748063
2007-03-09,-0.0018488648518383258,-0.025015083415527495,-0.011339306126547655
