Quarter,Sell_Date,Ticker,Shares,Buy_Date,Buy_Price_USD,Sell_Price_USD,Holding_Days,Tax_Term,Tax_Rate_Pct,Estimated_Tax_USD,Gain_Loss_USD,Gain_Loss_Pct
2001Q1,2001-01-02,ADBE,3209.6058541692255,1997-01-02,4.734611511230469,23.22134017944336,1461,Long-Term,36.1,21419.975633414226,59335.112557934146,390.4592515006244
2001Q1,2001-01-02,YHOO,891.0447220028461,1999-01-04,248.00019195083442,28.187428677572434,729,Long-Term,36.1,-70706.54391820391,-195863.00254350115,-88.63411013683388
2001Q1,2001-01-02,CTAS,2492.7424665913923,1997-01-02,3.451033115386963,9.243457794189453,1461,Long-Term,36.1,5212.487296279252,14439.022981382972,167.8461053583077
2001Q1,2001-01-02,AMGN,537.4503363480947,1997-01-02,9.167703628540039,42.209197998046875,1461,Long-Term,36.1,6410.69657670298,17758.162262335125,360.411894933483
2001Q1,2001-01-02,PAYX,1028.1185495042519,1997-01-02,4.620729446411133,21.53699493408203,1461,Long-Term,36.1,6278.4854073729075,17391.92633621304,366.0951303004673
2001Q1,2001-01-02,COST,616.553643587536,1997-01-02,8.119316101074219,27.439123153686523,1461,Long-Term,36.1,4300.122772842361,11911.697431696291,237.94869927599217
2001Q1,2001-01-02,SBUX,3526.952912879166,1997-01-02,1.2794575691223145,3.8787155151367188,1461,Long-Term,36.1,3309.4531986311554,9167.460384019822,203.15311806685781
2001Q1,2001-01-02,AMAT,691.0611252874716,1997-01-02,3.183889389038086,14.271056175231934,1461,Long-Term,36.1,2765.949493941637,7661.909955517,348.2271345344536
2001Q1,2001-01-02,AAPL,26382.254998077125,1997-01-02,0.15716098248958588,0.22264467179775238,1461,Long-Term,36.1,623.6662676249888,1727.6073895429054,41.66663269142245
2001Q1,2001-01-02,PCAR,1262.7486317271114,1997-01-02,1.5657572746276855,2.8420581817626953,1461,Long-Term,36.1,581.8046479206065,1611.6472241568047,81.5133308218859
2001Q1,2001-01-02,KLAC,959.2828851012118,1997-01-02,0.8969790935516357,1.790677785873413,1461,Long-Term,36.1,309.4888594533629,857.3098599816147,99.63428342383439
2001Q3,2001-07-02,MSFT,60170.075271611124,1997-01-02,6.205007553100586,21.467622756958008,1642,Long-Term,36.1,331525.3267424432,918352.7056577374,245.97254835299645
2001Q3,2001-07-02,INTC,5916.256010692146,1997-01-02,9.214554786682129,17.118297576904297,1642,Long-Term,36.1,16880.564250051597,46760.565789616616,85.7745487784772
2001Q3,2001-07-02,WCOEQ,961.4875339738501,1997-01-02,26.499969498811467,14.810002998276723,1642,Long-Term,36.1,-4057.5522996838213,-11239.75706283607,-44.11313190778972
2001Q3,2001-07-02,AMAT,706.0483069638796,1997-01-02,3.183889389038086,18.0501766204834,1642,Long-Term,36.1,3789.170411946854,10496.316930600704,466.92222671519073
2001Q3,2001-07-02,COST,188.1366195954509,1997-01-02,8.119316101074219,28.206932067871094,1642,Long-Term,36.1,1364.2970351046415,3779.216163724769,247.40527055153328
2001Q3,2001-07-02,KLAC,1032.0136525865526,1997-01-02,0.8969790935516357,3.0676345825195312,1642,Long-Term,36.1,808.6927419833272,2240.146099676807,241.9962187048386
2001Q3,2001-07-02,PCAR,72.17274308050668,1997-01-02,1.5657572746276855,3.0314884185791016,1642,Long-Term,36.1,38.18868725717847,105.7858372775027,93.61164515744917
2002Q1,2002-01-02,INTC,13754.206853100492,1997-01-02,9.214554786682129,18.81856346130371,1826,Long-Term,36.1,47686.483416627736,132095.52192971672,104.22650792095061
2002Q1,2002-01-02,PCAR,14292.21987865531,1997-01-02,1.5657572746276855,3.813122034072876,1826,Long-Term,36.1,11595.259095521038,32119.83128953196,143.53212952368887
2002Q1,2002-01-02,PCAR,1291.5169204963477,1997-07-01,2.2425711154937744,3.813122034072876,1646,Long-Term,36.1,732.2499039904028,2028.3930858459912,70.03349448890471
2002Q1,2002-01-02,PCAR,572.9911657471952,1999-07-01,2.77225399017334,3.813122034072876,916,Long-Term,36.1,215.30335798454223,596.4081938629979,37.54591201199621
2002Q1,2002-01-02,PCAR,3001.112809294515,2000-07-03,2.2916176319122314,3.813122034072876,548,Long-Term,36.1,1648.4004926107516,4566.206350722304,66.39434000562437
2002Q1,2002-01-02,ORCL,3028.5167714375834,1997-01-02,3.718197822570801,11.13865852355957,1826,Long-Term,36.1,8112.749276190409,22472.989684737975,199.5714336645538
2002Q1,2002-01-02,AMGN,553.142383676618,1997-01-02,9.167703628540039,37.8624153137207,1826,Long-Term,36.1,5729.886300583943,15872.261220454136,312.99781109689195
2002Q1,2002-01-02,CSCO,1591.4036482392141,1997-01-02,4.496011257171631,12.375739097595215,1826,Long-Term,36.1,4526.877775289972,12539.827632382196,175.26041172282552
2002Q1,2002-01-02,COST,601.6115170634727,1997-01-02,8.119316101074219,29.612607955932617,1826,Long-Term,36.1,4667.950902935652,12930.611919489342,264.7180081092636
2002Q1,2002-01-02,MSFT,462.51557903995763,1997-01-02,6.205007553100586,20.38511848449707,1826,Long-Term,36.1,2367.6265208011296,6558.522218285678,228.52689235343172
2002Q1,2002-01-02,PAYX,469.4339913730937,1997-01-02,4.620729446411133,16.47937774658203,1826,Long-Term,36.1,2009.633789985871,5566.852603838978,256.6401785194624
2002Q1,2002-01-02,WCOEQ,297.27645730694536,1997-01-02,26.499969498811467,14.499990520599113,1826,Long-Term,36.1,-1287.799357062684,-3567.311238400787,-45.282991660615146
2002Q1,2002-01-02,CTAS,28.905801672453347,1997-01-02,3.451033115386963,8.959304809570312,1826,Long-Term,36.1,57.47878430316895,159.2210091500525,159.6122526215084
2002Q3,2002-07-01,MSFT,4514.817050489663,1997-01-02,6.205007553100586,16.012531280517578,2006,Long-Term,36.1,15984.782300492325,44279.17534762417,158.05820772154036
2002Q3,2002-07-01,MSFT,5543.484685320927,1998-01-02,9.967923164367676,16.012531280517578,1641,Long-Term,36.1,12096.457499952327,33508.19252064356,60.6405970077855
2002Q3,2002-07-01,MSFT,439.9551394859436,1999-01-04,21.437210083007812,16.012531280517578,1274,Long-Term,36.1,-861.5681302369878,-2386.6153192160327,-25.30496637148741
2002Q3,2002-07-01,CSCO,10408.3474522602,1997-01-02,4.496011257171631,8.42425537109375,2006,Long-Term,36.1,14760.037191014064,40886.52961499741,87.3717588597257
2002Q3,2002-07-01,YHOO,2288.942879852793,1999-01-04,248.00019195083442,13.630076385160505,1274,Long-Term,36.1,-193661.9904260315,-536459.8072743255,-94.50400571147033
2002Q3,2002-07-01,AMGN,614.0765839097201,1997-01-02,9.167703628540039,25.75181007385254,2006,Long-Term,36.1,3676.392027360894,10183.911433132671,180.89706121917388
2002Q3,2002-07-01,AMAT,1015.5012460779568,1997-01-02,3.183889389038086,13.028210639953613,2006,Long-Term,36.1,3608.888299451811,9996.92049709643,309.19168501295474
2002Q3,2002-07-01,ORCL,1265.722738151737,1997-01-02,3.718197822570801,7.170807838439941,2006,Long-Term,36.1,1577.5869681032163,4370.047003056001,92.8570823991815
2002Q3,2002-07-01,WCOEQ,7756.623509913075,1997-01-02,26.499969498811467,0.06001006780604727,2006,Long-Term,36.1,-74035.61674345014,-205084.8109236846,-99.7735466532943
2002Q3,2002-07-01,WCOEQ,195.19195440589525,1997-07-01,31.875039603131412,0.06001006780604727,1826,Long-Term,36.1,-2241.8236438077993,-6210.037794481439,-99.8117333545206
2002Q3,2002-07-01,WCOEQ,395.7327011648702,1998-07-01,49.74995247931605,0.06001006780604727,1461,Long-Term,36.1,-7098.680582375365,-19663.9351312337,-99.87937663291035
2002Q3,2002-07-01,WCOEQ,672.2726160014785,1999-07-01,88.31251650959197,0.06001006780604727,1096,Long-Term,36.1,-21418.037358124737,-59329.74337430675,-99.93204806048129
2002Q3,2002-07-01,WCOEQ,1234.195559100582,2000-07-03,45.125012888582184,0.06001006780604727,728,Long-Term,36.1,-20078.468513164815,-55619.026352257104,-99.86701373813628
2002Q3,2002-07-01,WCOEQ,905.8790013784361,2001-01-02,15.937513695576323,0.06001006780604727,545,Long-Term,36.1,-5192.298064185239,-14383.097130707034,-99.62346656478354
2002Q3,2002-07-01,SUNW,1557.5954195474062,2001-07-02,15.770000447119328,4.720001399365945,364,Short-Term,49.0,-8433.599672364096,-17211.42790278387,-70.06974466999374
2002Q3,2002-07-01,NXTL,2284.7912440382183,1997-01-02,13.62512115378966,2.9600189954169163,2006,Long-Term,36.1,-8796.679062188556,-24367.532028223148,-78.27528311853855
2002Q3,2002-07-01,CIEN,226.04158268593847,2001-01-02,461.125,28.84000015258789,545,Long-Term,36.1,-35274.89317882079,-97714.3855368997,-93.74573051719427
2002Q3,2002-07-01,KLAC,2634.3780354394644,1997-01-02,0.8969790935516357,2.1682300567626953,2006,Long-Term,36.1,1208.9729770202266,3348.955615014478,141.72581862275905
2002Q3,2002-07-01,AAPL,22313.35514729594,1997-01-02,0.15716098248958588,0.255349338054657,2006,Long-Term,36.1,790.9191053079176,2190.9116490524034,62.47629278569664
2002Q3,2002-07-01,QCOM,658.6291009500886,1997-01-02,1.4760503768920898,8.103918075561523,2006,Long-Term,36.1,1575.8756622362723,4365.306543590782,449.0272014038434
2002Q3,2002-07-01,ADBE,360.0304007212677,1997-01-02,4.734611511230469,13.447920799255371,2006,Long-Term,36.1,1132.4773006819178,3137.0562345759495,184.03430286427908
2002Q3,2002-07-01,CTAS,5.501478788695236,1997-01-02,3.451033115386963,8.837359428405762,2006,Long-Term,36.1,10.69742634558308,29.632759960063936,156.07866203900022
2003Q1,2003-01-02,CSCO,13826.41787573288,1997-01-02,4.496011257171631,8.778217315673828,2191,Long-Term,36.1,21373.932912539556,59207.570394846414,95.24455819970666
2003Q1,2003-01-02,ORCL,12331.319462161551,1997-01-02,3.718197822570801,8.93164348602295,2191,Long-Term,36.1,23208.20769484837,64288.66397464922,140.21431651120483
2003Q1,2003-01-02,AMGN,2036.957565732198,1997-01-02,9.167703628540039,33.10947799682617,2191,Long-Term,36.1,17605.38461558865,48768.378436533654,261.15345061715163
2003Q1,2003-01-02,SUNW,10237.346186341687,2001-07-02,15.770000447119328,3.379992989013222,549,Long-Term,36.1,-45789.527211595516,-126840.79559998758,-78.5669442410787
2003Q1,2003-01-02,SUNW,700.6493545006906,2002-01-02,13.039988112998762,3.379992989013222,365,Short-Term,49.0,-3316.4519805691402,-6768.269348100286,-74.07978473811708
2003Q1,2003-01-02,QCOM,5302.2652069377555,1997-01-02,1.4760503768920898,11.387804985046387,2191,Long-Term,36.1,18972.26532706626,52554.75159852149,671.5051710514158
2003Q1,2003-01-02,NVDA,655279.0238161458,2002-01-02,0.5135644674301147,0.09393704682588577,365,Short-Term,49.0,-134736.79280461292,-274973.0465400264,-81.70881110682203
2003Q1,2003-01-02,NVDA,26605.982065172113,2002-07-01,0.1307947039604187,0.09393704682588577,185,Short-Term,49.0,-480.51074069596655,-980.634164685646,-28.179777940922477
2003Q1,2003-01-02,MSFT,2829.4317702615067,1999-01-04,21.437210083007812,16.3348445892334,1459,Long-Term,36.1,-5211.683006397264,-14436.795031571368,-23.801443723401302
2003Q1,2003-01-02,YHOO,1624.5510524389388,1999-01-04,248.00019195083442,17.600038877707824,1459,Long-Term,36.1,-135121.1488276916,-374296.8111570404,-92.90321562283428
2003Q1,2003-01-02,YHOO,906.9665580774536,1999-07-01,177.25006036760755,17.600038877707824,1281,Long-Term,36.1,-52271.80020605459,-144797.23048768585,-90.07050330972739
2003Q1,2003-01-02,COST,2280.537644251911,1997-01-02,8.119316101074219,19.32648277282715,2191,Long-Term,36.1,9226.569938402,25558.365480337954,138.03091950404757
2003Q1,2003-01-02,NXTL,2912.587853213462,1997-01-02,13.62512115378966,12.459983136212161,2191,Long-Term,36.1,-1225.0776282701509,-3393.5668373134376,-8.551395649450283
2003Q1,2003-01-02,AMAT,2676.208392392449,1997-01-02,3.183889389038086,10.101734161376953,2191,Long-Term,36.1,6683.407519557544,18513.594237001507,217.2765422114391
2003Q1,2003-01-02,SBUX,5744.3738909109625,1997-01-02,1.2794575691223145,3.9098381996154785,2191,Long-Term,36.1,5454.670223923588,15109.889816962848,205.5856086183115
2003Q1,2003-01-02,ADBE,1725.9872731304797,1997-01-02,4.734611511230469,12.75907039642334,2191,Long-Term,36.1,4999.89112136621,13850.113909601692,169.48505418362004
2003Q1,2003-01-02,PAYX,1544.246074147736,1997-01-02,4.620729446411133,13.973687171936035,2191,Long-Term,36.1,5214.019838001476,14443.268249311568,202.41301365933114
2003Q1,2003-01-02,CIEN,508.6600170237135,2001-01-02,461.125,39.689998626708984,730,Long-Term,36.1,-77386.53572522661,-214367.13497292693,-91.39278967162721
2003Q1,2003-01-02,CTAS,1993.7956481906294,1997-01-02,3.451033115386963,8.69837760925293,2191,Long-Term,36.1,3776.829874530156,10462.132616427025,152.0514094886506
2003Q1,2003-01-02,AAPL,69782.62794612354,1997-01-02,0.15716098248958588,0.22152239084243774,2191,Long-Term,36.1,1621.362264956388,4491.30821317559,40.95253626778308
2003Q1,2003-01-02,AMZN,12246.892090541689,2002-07-01,0.6775000095367432,0.9785000085830688,185,Short-Term,49.0,1806.294108711016,3686.314507573502,44.42804351429332
2003Q1,2003-01-02,KLAC,4615.834727159066,1997-01-02,0.8969790935516357,1.9604318141937256,2191,Long-Term,36.1,1772.0486415059884,4908.721998631547,118.55936535056722
2003Q3,2003-07-01,INTC,2752.398900400338,1997-01-02,9.214554786682129,12.281521797180176,2371,Long-Term,36.1,3047.3875024404756,8441.516627258936,33.2839413460405
2003Q3,2003-07-01,INTC,5600.470964583999,1997-07-01,9.835175514221191,12.281521797180176,2191,Long-Term,36.1,4945.949569057752,13700.691327029785,24.87343799225225
2003Q3,2003-07-01,CTAS,7198.8097300794725,1997-01-02,3.451033115386963,6.7188310623168945,2371,Long-Term,36.1,8492.256291921743,23524.255656292917,94.69042566876425
2003Q3,2003-07-01,CTAS,359.74577106302553,1997-07-01,4.0743279457092285,6.7188310623168945,2191,Long-Term,36.1,343.4369214072982,951.3488127625989,64.90648646466113
2003Q3,2003-07-01,CTAS,647.9922358800206,1998-01-02,4.828834533691406,6.7188310623168945,2006,Long-Term,36.1,442.1178105766122,1224.7030763895075,39.13980724414425
2003Q3,2003-07-01,CTAS,308.0470472541819,1999-07-01,8.101068496704102,6.7188310623168945,1461,Long-Term,36.1,-153.71169185645022,-425.79416026717513,-17.062408927286157
2003Q3,2003-07-01,CTAS,6.93488519000776,2000-01-03,6.353181838989258,6.7188310623168945,1275,Long-Term,36.1,0.915400473476953,2.5357353835926677,5.7553716011032465
2003Q3,2003-07-01,CTAS,2765.331693475178,2000-07-03,7.419999599456787,6.7188310623168945,1093,Long-Term,36.1,-699.9658517376266,-1938.9635782205723,-9.44971125323544
2003Q3,2003-07-01,CTAS,396.396525957299,2001-07-02,8.481846809387207,6.7188310623168945,729,Long-Term,36.1,-252.2860475621529,-698.853317346684,-20.785753229109382
2003Q3,2003-07-01,YHOO,925.6979833583064,1999-07-01,177.25006036760755,33.64003359083112,1461,Long-Term,36.1,-47991.163896003236,-132939.5121772943,-81.02114407122714
2003Q3,2003-07-01,NXTL,1481.3527164815625,1997-01-02,13.62512115378966,18.360047783930092,2371,Long-Term,36.1,2532.0888097496904,7014.09642589942,34.75144607300222
2003Q3,2003-07-01,CMCSA,3089.8345718490864,2003-01-02,5.196811199188232,6.387049198150635,180,Short-Term,49.0,1802.0428737820287,3677.6385179225076,22.90323726111742
2003Q3,2003-07-01,CSCO,1041.6126191992844,1997-01-02,4.496011257171631,11.095041275024414,2371,Long-Term,36.1,2481.3814917263917,6873.632941070337,146.775211190288
2003Q3,2003-07-01,AMGN,231.91916764751699,1997-01-02,9.167703628540039,44.20637130737305,2371,Long-Term,36.1,2933.5360503225993,8126.1386435529075,382.19677575258754
2003Q3,2003-07-01,AMAT,835.6147542982142,1997-01-02,3.183889389038086,11.691428184509277,2371,Long-Term,36.1,2566.3580034339266,7109.024940260185,267.20585284030494
2003Q3,2003-07-01,CIEN,240.42855411773894,2001-01-02,461.125,36.959999084472656,910,Long-Term,36.1,-36815.27741376655,-101981.37787746965,-91.98481993288748
2003Q3,2003-07-01,COST,332.4143293392629,1997-01-02,8.119316101074219,24.32297134399414,2371,Long-Term,36.1,1944.4641157415683,5386.327190419857,199.56921298797704
2003Q3,2003-07-01,ORCL,572.4788421086819,1997-01-02,3.718197822570801,9.824010848999023,2371,Long-Term,36.1,1261.8570065121264,3495.4487715017353,164.21431343334496
2003Q3,2003-07-01,PAYX,305.5651397484354,1997-01-02,4.620729446411133,14.249313354492188,2371,Long-Term,36.1,1062.1196110702888,2942.1595874523236,208.37800654092536
2003Q3,2003-07-01,QCOM,363.9445193642759,1997-01-02,1.4760503768920898,11.083991050720215,2371,Long-Term,36.1,1262.3294035726842,3496.757350616854,650.92227367322
2003Q3,2003-07-01,AMZN,1929.6524887267467,2002-07-01,0.6775000095367432,1.8624999523162842,365,Short-Term,49.0,1120.452663475541,2286.6380887255937,174.90773816959987
2003Q3,2003-07-01,KLAC,1292.8012892947165,1997-01-02,0.8969790935516357,2.4584107398986816,2371,Long-Term,36.1,728.7221252410349,2018.6208455430328,174.07670452657658
2003Q3,2003-07-01,AAPL,9341.74284199913,1997-01-02,0.15716098248958588,0.28573375940322876,2371,Long-Term,36.1,433.59486844563975,1201.0938184089744,81.80960367956635
2003Q3,2003-07-01,ADBE,58.67850857084813,1997-01-02,4.734611511230469,16.378345489501953,2371,Long-Term,36.1,246.64853679868506,683.2369440406788,245.92797002779682
2003Q3,2003-07-01,SBUX,156.71882479116144,1997-01-02,1.2794575691223145,4.671518325805664,2371,Long-Term,36.1,191.90751892215528,531.5997754076324,265.1170963809487
2004Q1,2004-01-02,INTC,11489.013952070773,1997-07-01,9.835175514221191,18.4737606048584,2376,Long-Term,36.1,35828.825692325794,99248.82463248142,87.83356309347228
2004Q1,2004-01-02,INTC,3045.5221687923004,1998-01-02,10.279914855957031,18.4737606048584,2191,Long-Term,36.1,9008.588534215662,24954.53887594366,79.70733088468313
2004Q1,2004-01-02,CIEN,2666.7041614284744,2001-01-02,461.125,46.689998626708984,1095,Long-Term,36.1,-398968.3709521612,-1105175.5428037706,-89.87476310616232
2004Q1,2004-01-02,CIEN,1004.8391204649556,2001-07-02,256.4100036621094,46.689998626708984,914,Long-Term,36.1,-76075.28641072768,-210734.8654036778,-81.79088258653282
2004Q1,2004-01-02,CIEN,371.6975133477563,2002-01-02,109.12999725341797,46.689998626708984,730,Long-Term,36.1,-8378.373992497602,-23208.79222298505,-57.216164389441836
2004Q1,2004-01-02,CSCO,5159.718538747087,1997-01-02,4.496011257171631,15.606426239013672,2556,Long-Term,36.1,20694.907709949137,57326.61415498376,247.11715221174572
2004Q3,2004-07-01,YHOO,3584.793169209669,1999-07-01,177.25006036760755,69.30544018686994,1827,Long-Term,36.1,-139692.24848473936,-386959.1370768403,-60.89962393065819
2004Q3,2004-07-01,YHOO,440.24263114761834,2000-07-03,127.87505782311275,69.30544018686994,1459,Long-Term,36.1,-9308.328169029704,-25784.842573489484,-45.802221819724295
2004Q3,2004-07-01,TEVA,457.02518039635476,2003-01-02,15.052190780639648,25.834108352661133,546,Long-Term,36.1,1778.8664242372004,4927.607823371746,71.63022133555035
2004Q3,2004-07-01,MSFT,568.2417839302756,1999-01-04,21.437210083007812,17.56524085998535,2005,Long-Term,36.1,-794.2775061994396,-2200.214698613406,-18.061908280180425
2004Q3,2004-07-01,NXTL,354.1362771506348,1997-01-02,13.62512115378966,25.859998117773827,2737,Long-Term,36.1,1564.1457743711305,4332.813779421414,89.79646364892092
2004Q3,2004-07-01,AMZN,2670.9336304123804,2002-07-01,0.6775000095367432,2.628000020980835,731,Long-Term,36.1,1880.6858436835585,5209.656076685757,287.8966766034133
2004Q3,2004-07-01,MCHP,347.4436167080365,2004-01-02,9.086692810058594,8.293925285339355,181,Short-Term,49.0,-134.96658783859363,-275.44201599712983,-8.724489110511993
2004Q3,2004-07-01,CMCSA,405.6547713035804,2003-01-02,5.196811199188232,5.831743240356445,546,Long-Term,36.1,92.98031951517989,257.5632119534069,12.21772384702743
2004Q3,2004-07-01,AMAT,127.40170670790845,1997-01-02,3.183889389038086,13.72911548614502,2737,Long-Term,36.1,484.99620866358407,1343.4798023921996,331.2057929340582
2004Q3,2004-07-01,ADBE,33.07517180214011,1997-01-02,4.734611511230469,22.93463706970215,2737,Long-Term,36.1,217.31079894607484,601.9689721497919,384.4037787535753
2005Q1,2005-01-03,MSFT,7430.534410304909,1999-01-04,21.437210083007812,18.338743209838867,2191,Long-Term,36.1,-8311.398564018085,-23023.264720271705,-14.453685256482803
2005Q1,2005-01-03,ORCL,2451.4562896947023,1997-01-02,3.718197822570801,10.6845064163208,2923,Long-Term,36.1,6165.013967535072,17077.601018102694,187.35712638692854
2005Q1,2005-01-03,TEVA,1064.0946773789542,2003-01-02,15.052190780639648,22.700498580932617,732,Long-Term,36.1,2938.0070272704143,8138.523621247686,50.81192440193048
2005Q1,2005-01-03,SBUX,1850.7443088882897,1997-01-02,1.2794575691223145,11.275824546813965,2923,Long-Term,36.1,6678.759664961317,18500.719293521655,781.2972636950346
2005Q1,2005-01-03,CMCSA,2206.759051173096,2003-01-02,5.196811199188232,6.887869834899902,732,Long-Term,36.1,1347.1649811020368,3731.7589504211546,32.54031310538704
2005Q1,2005-01-03,AMGN,318.25379532500716,1997-01-02,9.167703628540039,43.15240478515625,2923,Long-Term,36.1,3904.489405514616,10815.760126079269,370.70025966827956
2005Q1,2005-01-03,AAPL,11557.476897368364,1997-01-02,0.15716098248958588,0.9473070502281189,2923,Long-Term,36.1,3296.686267359874,9132.094923434553,502.7622347619845
2005Q1,2005-01-03,COST,277.6862677863277,1997-01-02,8.119316101074219,32.14095687866211,2923,Long-Term,36.1,2408.0431982812383,6670.47977363224,295.8579328425177
2005Q1,2005-01-03,QCOM,322.91561903375674,1997-01-02,1.4760503768920898,26.277023315429688,2923,Long-Term,36.1,2891.112372000521,8008.621529087317,1680.2253721690374
2005Q1,2005-01-03,ADBE,256.7422183603362,1997-01-02,4.734611511230469,30.83894920349121,2923,Long-Term,36.1,2419.4528900257487,6702.085567938362,551.3512065423196
2005Q1,2005-01-03,GILD,882.8455958499843,2003-07-01,4.718434810638428,5.958951950073242,552,Long-Term,36.1,395.3618186186473,1095.1850931264469,26.290861042265124
2005Q1,2005-01-03,PAYX,250.40149984257806,1997-01-02,4.620729446411133,16.613689422607422,2923,Long-Term,36.1,1084.1029147785532,3003.05516559156,259.5468987155498
2005Q1,2005-01-03,AMAT,159.25982367930706,1997-01-02,3.183889389038086,12.15388011932373,2923,Long-Term,36.1,515.7098503018221,1428.5591421103106,281.7306016084827
2005Q1,2005-01-03,MCHP,208.60147321810652,2004-01-02,9.086692810058594,7.068797588348389,367,Long-Term,36.1,-151.95786569351804,-420.93591604852645,-22.20714691132156
2005Q1,2005-01-03,KLAC,187.2266577755971,1997-01-02,0.8969790935516357,2.37707781791687,2923,Long-Term,36.1,100.03813138003873,277.11393734082753,165.00927780877322
2005Q3,2005-07-01,NXTL,14456.291087852862,1997-01-02,13.62512115378966,32.2800278415377,3102,Long-Term,36.1,97354.75482742957,269680.7612948188,136.9155288763022
2005Q3,2005-07-01,NXTL,2735.1832641876363,1997-07-01,19.687323695570438,32.2800278415377,2922,Long-Term,36.1,12434.050660760648,34443.353630915924,63.96351449638921
2005Q3,2005-07-01,NXTL,8294.536515060936,1998-07-01,27.000071838750685,32.2800278415377,2557,Long-Term,36.1,15809.918418554586,43794.78786303209,19.55534057212836
2005Q3,2005-07-01,NXTL,558.9303039456406,2000-01-03,103.4998801096522,32.2800278415377,2006,Long-Term,36.1,-14370.30305674029,-39806.93367518086,-68.81153117536091
2005Q3,2005-07-01,NXTL,4065.161808838977,2001-01-02,23.124942868560332,32.2800278415377,1641,Long-Term,36.1,13435.301545765182,37216.90178882322,39.589654448073155
2005Q3,2005-07-01,NXTL,898.6862050244288,2001-07-02,17.0500320280901,32.2800278415377,1460,Long-Term,36.1,4941.002357585184,13686.987140125162,89.32532084606075
2005Q3,2005-07-01,NXTL,1230.6122711372238,2002-01-02,11.349983361509626,32.2800278415377,1276,Long-Term,36.1,9298.193815697938,25756.769572570465,184.4059485673487
2005Q3,2005-07-01,NXTL,574.2205103374959,2004-01-02,27.859988091798247,32.2800278415377,546,Long-Term,36.1,916.2459705714741,2538.0774808074075,15.86518894112765
2005Q3,2005-07-01,NXTL,311.7336727546583,2005-01-03,30.20001435488279,32.2800278415377,179,Short-Term,49.0,317.72101935133765,648.4102435741585,6.887458602544052
2005Q3,2005-07-01,INTC,5575.218652143441,1998-01-02,10.279914855957031,15.254975318908691,2737,Long-Term,36.1,10013.075009780803,27737.04988858948,48.3959306342766
2005Q3,2005-07-01,INTC,4229.513508221155,1998-07-01,10.65069580078125,15.254975318908691,2557,Long-Term,36.1,7030.064332734107,19473.862417546003,43.2298471785262
2006Q1,2006-01-03,QCOM,1146.3756183822472,1997-01-02,1.4760503768920898,27.558523178100586,3288,Long-Term,36.1,10794.012229998894,29900.310886423533,1767.0448928800563
2006Q1,2006-01-03,CSCO,2376.8980682876527,1997-01-02,4.496011257171631,11.230195045471191,3288,Long-Term,36.1,5778.335106083075,16006.468437903253,149.78129286393133
2006Q1,2006-01-03,AMGN,473.1432281246969,1997-01-02,9.167703628540039,53.94721221923828,3288,Long-Term,36.1,7648.550770687043,21187.121248440562,488.44847526805796
2006Q1,2006-01-03,AMZN,8846.421249813828,2002-07-01,0.6775000095367432,2.378999948501587,1282,Long-Term,36.1,5433.838863198204,15052.185216615524,251.14389889503985
2006Q1,2006-01-03,TEVA,582.3784744450473,2003-01-02,15.052190780639648,34.53671646118164,1097,Long-Term,36.1,4096.3999711441,11347.368341119392,129.44644380672665
2006Q1,2006-01-03,ORCL,1681.160144393549,1997-01-02,3.718197822570801,10.039133071899414,3288,Long-Term,36.1,3836.168094343347,10626.504416463566,169.9999717862847
2006Q1,2006-01-03,COST,469.80252498830436,1997-01-02,8.119316101074219,33.825355529785156,3288,Long-Term,36.1,4359.711165411688,12076.762231057308,316.60350587052426
2006Q1,2006-01-03,CMCSA,2545.8266485631275,2003-01-02,5.196811199188232,5.496463775634766,1097,Long-Term,36.1,275.39372870857443,762.863514428184,5.7660854889887165
2006Q1,2006-01-03,MRVL,286.53274316185025,2005-07-01,16.1763916015625,24.762651443481445,186,Short-Term,49.0,1205.5198471426802,2460.24458600547,53.07895637918154
2006Q1,2006-01-03,PAYX,360.18069944125693,1997-01-02,4.620729446411133,19.53360366821289,3288,Long-Term,36.1,1939.049937907585,5371.3294678880475,322.738528510567
2006Q1,2006-01-03,MCHP,783.2715648043464,2004-01-02,9.086692810058594,8.869807243347168,732,Long-Term,36.1,-61.32678729697448,-169.88029722153595,-2.3868482323001214
2006Q1,2006-01-03,AMAT,475.7928318824446,1997-01-02,3.183889389038086,13.314798355102539,3288,Long-Term,36.1,1740.097205809047,4820.213866507055,318.1928681613275
2006Q1,2006-01-03,GILD,379.8393599005347,2003-07-01,4.718434810638428,9.385391235351562,917,Long-Term,36.1,639.9424405178678,1772.693741046725,98.90899444431813
2006Q1,2006-01-03,SBUX,253.82900894946764,1997-01-02,1.2794575691223145,11.386481285095215,3288,Long-Term,36.1,926.1295485847543,2565.455813254167,789.9459864781716
2006Q1,2006-01-03,AAPL,788.17138014516,1997-01-02,0.15716098248958588,2.237672805786133,3288,Long-Term,36.1,591.9677549385225,1639.7998751759626,1323.8093770725886
2006Q1,2006-01-03,KLAC,628.2379787355898,1997-01-02,0.8969790935516357,2.6809184551239014,3288,Long-Term,36.1,404.58658359106767,1120.7384587010185,198.88304804392533
