Date,Daily_Return,Cumulative_Return,Benchmark_Return
1997-01-02,-0.001058680486577283,-0.0010586804865773125,
1997-01-03,0.005810580072838551,0.004745748038522457,0.03993380124958934
1997-01-06,0.0005698463977943972,0.00531829878374146,0.04616236579337096
1997-01-07,0.002272160873925516,0.007602543688079333,0.06001718204057682
1997-01-08,-0.0021967142968372442,0.005389128774830221,0.04596622411936413
1997-01-09,0.00015505389248108697,0.005545018272704816,0.05069891841449259
1997-01-10,0.001506893333487909,0.007060267357261951,0.06128009195684414
1997-01-13,0.00045555478107289624,0.007519038476885065,0.059808767480443725
1997-01-14,0.002264590150936935,0.009800656168301058,0.08065231886454827
1997-01-15,-0.0027740972487964003,0.006999370946191741,0.05969838633997826
1997-01-16,0.0009346570157368785,0.007940569973089229,0.07115011161591256
1997-01-17,0.0015785053434964446,0.009531609548718567,0.083178063862412
1997-01-20,0.003098295620679304,0.012659436913520672,0.10321242794356555
1997-01-21,0.0032325333747488597,0.015932892340598137,0.1203163411233732
1997-01-22,0.0023316901869327787,0.01830173309625094,0.1347720049480685
1997-01-23,-0.0026714871675871028,0.015581353083552463,0.11910252275161093
1997-01-24,-0.001040745803066797,0.014524391052657792,0.10148359736252677
1997-01-27,-0.000680944267893079,0.013833556483932696,0.09100053207451442
1997-01-28,0.00015233225443707897,0.013987996035215833,0.09218980467402416
1997-01-29,0.001214801281998757,0.015219789952730878,0.0942374309556615
1997-01-30,0.00436448523014702,0.019650701731332543,0.1178396876700154
1997-01-31,0.002022979131197597,0.021713433822046158,0.12990438374022228
1997-02-03,0.0002628010333783068,0.021981941168271124,0.12556404762777884
1997-02-04,0.00028457374082315677,0.022272770392323116,0.12346740463630779
1997-02-05,-0.006162194033801036,0.015973327225694334,0.08802113929800637
1997-02-06,-0.001273952788198503,0.01467902517273978,0.0857283546325287
1997-02-07,0.002895303272844914,0.017616828675209417,0.1032859904256529
1997-02-10,-0.004524715642091647,0.013012401892847025,0.0692251393608676
1997-02-11,0.0005599314868159558,0.01357961943320185,0.06879603735447515
1997-02-12,0.00466719900239988,0.018310197221873326,0.10409517772860366
1997-02-13,0.00027637976808768145,0.018591637558022622,0.11272683324365707
1997-02-14,-0.0019339849667102684,0.01662169664376867,0.10337175095919404
1997-02-18,-1.49979538760914e-05,0.016606449398453016,0.10045372261331709
1997-02-19,5.110602941401924e-05,0.016658404117558367,0.10060084757749
1997-02-20,-0.0033174958436552825,0.013285644087481119,0.07930364841474025
1997-02-21,-0.002604753826317784,0.010646284428891484,0.05968618828852401
