Index,Ticker,Addition_Date,Stock_Pre_90,Index_Pre_90,Relative_Pre_90,Stock_Post_90,Index_Post_90,Relative_Post_90,Stock_Pre_180,Index_Pre_180,Relative_Pre_180,Stock_Post_180,Index_Post_180,Relative_Post_180,Stock_Pre_270,Index_Pre_270,Relative_Pre_270,Stock_Post_270,Index_Post_270,Relative_Post_270,Stock_Pre_365,Index_Pre_365,Relative_Pre_365,Stock_Post_365,Index_Post_365,Relative_Post_365
SP500,PAYX,1998-10-01,0.22583291968465113,-0.12124454703255938,0.3470774667172105,0.11331131904419167,0.2287353717428282,-0.11542405269863654,0.37942576217967816,-0.09307281622887009,0.47249857840854825,0.05073583443170748,0.2973768518594051,-0.24664101742769762,0.572406437194436,0.040877319068246765,0.5315291181261892,0.06287421798704584,0.3278974745714238,-0.265023256584378,1.1129357994054283,0.06447497760396015,1.0484608218014682,0.08376876571631597,0.279483432905584,-0.195714667189268
SP500,AES,1998-10-02,-0.3111636312586642,-0.14770199329237144,-0.16346163796629276,0.3205572200826381,0.24345510996249997,0.07710211012013812,-0.3497761801889214,-0.12037845301912786,-0.22939772716979356,0.038327412125745974,0.3012563711803866,-0.26292895905464064,-0.21195678624071124,0.009538730341075885,-0.22149551658178712,0.6376301913026936,0.3670894579079629,0.2705407333947307,-0.24380692152058603,0.02699747213061987,-0.2708043936512059,0.6184669490529904,0.2976552376809234,0.320811711372067
SP500,DHR,1998-11-18,0.1159339828677779,0.04371562089629988,0.07221836197147802,0.09363724528049389,0.07744164192573733,0.01619560335475656,0.18273005506971396,0.025979969154564575,0.15675008591514938,0.43678947905711096,0.16213637505995693,0.27465310399715404,0.24797524520949388,0.09746270273079616,0.15051254247869772,0.2977652153995818,0.1518901194543929,0.14587509594518888,0.49896769707065625,0.21432907709882154,0.2846386199718347,0.16427477965915593,0.23627242477135324,-0.0719976451121973
SP500,CCL,1998-12-22,0.4172509620121254,0.12827247641785688,0.28897848559426853,0.043701302057902014,0.05573279545319054,-0.012031493395288528,0.13168811400521463,0.06513879163278768,0.06654932237242694,0.13360830703618176,0.09303720116849834,0.04057110586768342,0.3140474607039381,0.09804282312017021,0.21600463758376787,0.048016869616370084,0.08699757556487353,-0.03898070594850345,0.6836305890969039,0.2612351372804611,0.4223954518164428,0.07918746749785166,0.16897289402038917,-0.08978542652253751
SP500,MCK,1999-01-13,-0.036509037525910615,0.18331441953758976,-0.21982345706350037,-0.22224003644733903,0.11353831621729937,-0.3357783526646384,0.015140438651779942,0.044457560367074045,-0.029317121715294103,-0.6028776307510398,0.15419203525386038,-0.7570696660049002,0.35513407631789384,0.10311038386883742,0.2520236924490564,-0.677018937030277,0.10215402215047753,-0.7791729591807546,0.6916223408224609,0.30184222169713526,0.3897801191253256,-0.6799428451794537,0.19591823376225803,-0.8758610789417117
SP500,CMS,1999-05-03,0.044886527491867945,0.05799575594333328,-0.013109228451465338,-0.15086829388494571,-0.0024624844571133897,-0.14840580942783232,-0.06607545003173931,0.19354233264532583,-0.25961778267706515,-0.15396526824460222,0.023220761044247418,-0.17718602928884963,0.07660744749369952,0.22535176869925988,-0.14874432120556036,-0.31640606366138413,0.0211411668015673,-0.33754723046295143,0.04281896697986087,0.18992586703411685,-0.14710690005425597,-0.49678431895715724,0.08580333262950446,-0.5825876515866617
SP500,AFL,1999-05-28,0.12902166702114015,0.03660529280096636,0.09241637422017379,-0.028861455360089106,0.052346514215693585,-0.08120796957578269,0.41408831360366083,0.10121776578693198,0.31287054781672885,0.008211726244314654,0.09489588286924189,-0.08668415662492723,1.0788406054942525,0.33859476324904314,0.7402458422452094,-0.2388744779553602,0.04474374062610065,-0.28361821858146086,0.6388034438439241,0.16746543611722098,0.4713380077267031,0.04133684840533225,0.06471652460373312,-0.023379676198400867
SP500,NTAP,1999-06-25,-0.05319137017354514,0.004281875759171827,-0.057473245932716965,0.38775508370805967,-0.03826187128882541,0.4260169549968851,0.15086250586466954,0.07367668425038065,0.07718582161428889,2.2797106419607482,0.07870209277674012,2.2010085491840083,0.6566700872573039,0.2546892816884161,0.4019808055688878,6.1026419351966705,0.12207159838623483,5.980570336810436,1.7620689252308819,0.16514947148770598,1.596919453743176,4.911165213475215,0.08272055199786466,4.82844466147735
SP500,BBY,1999-06-30,0.2676402580945212,0.044623242877957825,0.22301701521656336,-0.15985442768418934,-0.07151547659541069,-0.08833895108877865,1.0511817667112622,0.10043968572435324,0.9507420809869089,-0.37148016726813393,0.05513557003980618,-0.4266157373079401,2.438943793354509,0.3670894579079629,2.071854335446546,0.1326072342247755,0.1060856245973596,0.0265216096274159,2.605537971286151,0.19192301551491497,2.4136149557712363,-0.10081710843667513,0.044483587829175164,-0.1453006962658503
SP500,VMC,1999-07-01,0.2112897343569613,0.03905017410302403,0.17223956025393727,-0.28435261899860875,-0.08830377522818977,-0.19604884377041898,0.09206677745768288,0.11775098788888738,-0.0256842104312045,-0.21110325028037247,0.04775669187884324,-0.2588599421592157,0.5151072823262748,0.38859549681114514,0.12651178551512965,-0.11041325443272476,0.09534079257171757,-0.20575404700444233,0.348567167026002,0.19515731952074833,0.15340984750525366,-0.13801480739473615,0.04555714137051958,-0.18357194876525573
SP500,QCOM,1999-07-22,0.6411273683330256,0.016538352714250637,0.624589015618775,0.3078787520030575,-0.049751566473420605,0.3576303184764781,4.389247664882163,0.11775722531458843,4.271490439567574,2.5959603303721916,0.07236876905577638,2.5235915613164153,4.747708993820036,0.2862672599122653,4.461441733907771,2.022222879943945,0.03279437699643717,1.9894285029475078,3.771277351722256,0.18487568821063194,3.5864016635116243,0.6242437764064994,0.09082936999575031,0.5334144064107491
SP500,PNW,1999-10-04,-0.07251122225774564,-0.07586515351257295,0.0033539312548273026,-0.17712333007016978,0.12901988516844964,-0.3061432152386194,0.043013646164418606,-0.03322050476532268,0.07623415092974128,-0.23257569669306388,0.15155798529903275,-0.38413368199209663,-0.09601989241002484,0.01030146434769641,-0.10632135675772125,-0.06841308933970125,0.11776232595001868,-0.18617541528971993,-0.17786824301563553,0.2976552376809234,-0.4755234806965589,0.4186036005881224,0.09613861582102956,0.32246498476709284
SP500,ADI,1999-10-12,0.18481066198192408,-0.04503034754639268,0.22984100952831676,0.8031025211054303,0.13383370559135277,0.6692688155140776,0.6221831312011994,0.009343452076708614,0.6128396791244908,2.0167063104102434,0.17953398778071983,1.8371723226295236,0.9830508582479209,0.07395874591768536,0.9090921123302356,1.9021467384467337,0.15040252673335464,1.751744211713379,2.8999996556907486,0.3382745803209877,2.561725075369761,1.5871109634568175,0.061483344864121214,1.5256276185926962
