Date,Daily_Return,Cumulative_Return,Benchmark_Return
1996-01-02,0.0,0.0,
1996-01-03,-7.021302659732031e-05,-7.021302659726558e-05,0.0011275393338876505
1996-01-04,-0.00124229267310947,-0.001312418474578303,-0.004697953117731246
1996-01-05,-0.00018916919294336765,-0.0015013393983779322,-0.00628894124469459
1996-01-08,0.0005236089532718751,-0.0009785165598569234,-0.003182052718007644
1996-01-09,-0.00279445515326368,-0.0037702372924773853,-0.017614189164183447
1996-01-10,-0.004501928477172026,-0.008255192431016689,-0.03521583821913321
1996-01-11,0.0017915294328446803,-0.006478452418385849,-0.028375590952647523
1996-01-12,-0.00012301671374564228,-0.006600672174204791,-0.029803787051817188
1996-01-15,-0.0009408977325003888,-0.007535359349223447,-0.033010919988291754
1996-01-16,0.0034400095740844505,-0.004121271483444433,-0.019105009345439794
1996-01-17,-0.00018914789910024084,-0.004309639852702052,-0.022362226254767692
1996-01-18,0.0009316045665985113,-0.0033820501662706892,-0.019255337728080746
1996-01-19,0.0012257483213357597,-0.002160447387248854,-0.013454925494928993
1996-01-22,0.0003994290061405436,-0.0017618813264609345,-0.0109242702803386
1996-01-23,-0.0002924365368422786,-0.0020538026248297925,-0.011901481231585409
1996-01-24,0.003005334540941879,0.0009453595521435876,-0.0002881166560483317
1996-01-25,-0.0013596990827358765,-0.0004156249351082719,-0.005011149992246611
1996-01-26,0.0016642623241821808,0.0012479456801535171,0.002392866941183014
1996-01-29,0.0014458907730615137,0.002695640846359204,0.006802703402865928
1996-01-30,0.002684955993835874,0.005387834517242673,0.016399021993822593
1996-01-31,0.003227791967794438,0.008633017294015888,0.026032960912479863
1996-02-01,0.0004328193368791514,0.009069573167715506,0.030167144363267173
1996-02-02,-0.0012464508424051151,0.007811817548195155,0.02599534058477926
1996-02-05,0.0018634540452148883,0.009689828556420643,0.035090590054959625
1996-02-06,0.0025460859266495488,0.012260585619189301,0.04302075632763236
1996-02-07,0.0009153823858798005,0.013187191129185427,0.04900911727112578
1996-02-08,0.0031080794879295268,0.01633625745536693,0.05915666541979259
1996-02-09,0.0005028541110656015,0.016847326320653444,0.05969535486826927
1996-02-12,0.0014243172909508333,0.018295639549789078,0.06796372176984389
1996-02-13,-0.0001376732257073764,0.018155447504368594,0.06672347438101567
1996-02-14,-0.0013931151664768877,0.016737039708619283,0.058906092627363904
1996-02-15,-0.0011062785226350286,0.015612245358422205,0.05221625020760001
1996-02-16,-0.0017487713744822682,0.013836171736165692,0.04695452742292505
1996-02-20,-0.003211446617936555,0.010580290991301755,0.03512821038266001
1996-02-21,0.0023129289605105857,0.012917691413256716,0.04734288848876078
1996-02-22,0.004338212774364624,0.01731194388152546,0.06478166905183613
1996-02-23,0.0008248792734041804,0.01815110341861992,0.06515749000843862
1996-02-26,-0.002984340565610586,0.015112593778766614,0.051239039256353314
1996-02-27,-0.0013942559168222395,0.01369726703864993,0.04615272507278623
