Quarter,Date,Ticker,Type,Prev_Weight_Pct,New_Weight_Pct,Weight_Change_Pct,Portfolio_Value_USD,Trade_Value_USD
1997Q1,1997-01-02,PCAR,BUY,0.0,0.5899419251055475,0.5899419251055475,6000000.0,35396.51550633285
1997Q1,1997-01-02,ADTN,BUY,0.0,0.8040796389822796,0.8040796389822796,6000000.0,48244.77833893678
1997Q1,1997-01-02,KLAC,BUY,0.0,0.8388413345123502,0.8388413345123502,6000000.0,50330.48007074101
1997Q1,1997-01-02,CTAS,BUY,0.0,0.9885998174413426,0.9885998174413426,6000000.0,59315.98904648056
1997Q1,1997-01-02,SBUX,BUY,0.0,1.0439489283489887,1.0439489283489887,6000000.0,62636.93570093933
1997Q1,1997-01-02,QCOM,BUY,0.0,1.1137933165684086,1.1137933165684086,6000000.0,66827.59899410451
1997Q1,1997-01-02,PAYX,BUY,0.0,1.1852476746804013,1.1852476746804013,6000000.0,71114.86048082406
1997Q1,1997-01-02,ADBE,BUY,0.0,1.3473620143987286,1.3473620143987286,6000000.0,80841.72086392372
1997Q1,1997-01-02,AAPL,BUY,0.0,1.6525369292564804,1.6525369292564804,6000000.0,99152.21575538882
1997Q1,1997-01-02,AMAT,BUY,0.0,1.8097521427329848,1.8097521427329848,6000000.0,108585.12856397909
1997Q1,1997-01-02,COST,BUY,0.0,2.5778351070039847,2.5778351070039847,6000000.0,154670.10642023908
1997Q1,1997-01-02,SNPS,BUY,0.0,3.13578159845411,3.13578159845411,6000000.0,188146.8959072466
1997Q1,1997-01-02,AMGN,BUY,0.0,3.54227649864284,3.54227649864284,6000000.0,212536.5899185704
1997Q1,1997-01-02,WCOEQ,BUY,0.0,6.221285113341848,6.221285113341848,6000000.0,373277.10680051084
1997Q1,1997-01-02,ORCL,BUY,0.0,7.667588830222992,7.667588830222992,6000000.0,460055.3298133795
1997Q1,1997-01-02,NXTL,BUY,0.0,11.11914693405667,11.11914693405667,6000000.0,667148.8160434002
1997Q1,1997-01-02,CSCO,BUY,0.0,12.686579301495856,12.686579301495856,6000000.0,761194.7580897514
1997Q1,1997-01-02,INTC,BUY,0.0,13.891800964918065,13.891800964918065,6000000.0,833508.057895084
1997Q1,1997-01-02,MSFT,BUY,0.0,13.891800964918065,13.891800964918065,6000000.0,833508.057895084
1997Q1,1997-01-02,SUNW,BUY,0.0,13.891800964918065,13.891800964918065,6000000.0,833508.057895084
1997Q2,1997-04-01,MSFT,REBALANCE,15.768831862182134,14.808726862853694,-0.96010499932844,5865552.455746241,-56315.46236585174
1997Q2,1997-04-01,SUNW,REBALANCE,15.339179139044608,14.808726862853694,-0.5304522761909153,5865552.455746241,-31113.956512678065
1997Q2,1997-04-01,INTC,REBALANCE,15.103791150124188,14.808726862853694,-0.29506428727049394,5865552.455746241,-17307.1505480246
1997Q2,1997-04-01,ORCL,REBALANCE,7.244521016846023,7.113535084778981,-0.13098593206704173,5865552.455746241,-7683.048555040469
1997Q2,1997-04-01,ADTN,REBALANCE,0.49548810562842416,0.46371550918204285,-0.03177259644638131,5865552.455746241,-1863.638311115062
1997Q2,1997-04-01,AAPL,REBALANCE,1.4778432026964041,1.4502542455519918,-0.027588957144412257,5865552.455746241,-1618.244753298851
1997Q2,1997-04-01,ADBE,REBALANCE,1.4832713097477679,1.468421775139265,-0.014849534608502891,5865552.455746241,-871.0072418959293
1997Q2,1997-04-01,NXTL,REBALANCE,11.16535213136493,11.17244668166065,0.00709455029571926,5865552.455746241,416.13456909471324
1997Q2,1997-04-01,PAYX,REBALANCE,0.9711979610588636,0.9845686849423925,0.013370723883528862,5865552.455746241,784.2668231013763
1997Q2,1997-04-01,CTAS,REBALANCE,0.9131634662638212,0.9605504908418685,0.04738702457804736,5865552.455746241,2779.5107838427316
1997Q2,1997-04-01,KLAC,REBALANCE,0.8822395711388181,0.9334574349916823,0.05121786385286417,5865552.455746241,3004.2106710024404
1997Q2,1997-04-01,SNPS,REBALANCE,1.7338694962159198,1.795527144846225,0.0616576486303054,5865552.455746241,3616.5617233902667
1997Q2,1997-04-01,PCAR,REBALANCE,0.5945371758595701,0.6592452832572251,0.06470810739765505,5865552.455746241,3795.4879825300704
1997Q2,1997-04-01,SBUX,REBALANCE,1.1051839175946638,1.1984385831562536,0.09325466556158978,5865552.455746241,5469.901325945773
1997Q2,1997-04-01,QCOM,REBALANCE,1.610767006260893,1.7631449933128287,0.15237798705193573,5865552.455746241,8937.810761541507
1997Q2,1997-04-01,AMAT,REBALANCE,2.388896802035537,2.542005754939841,0.1531089529043038,5865552.455746241,8980.685947045746
1997Q2,1997-04-01,AMGN,REBALANCE,3.7234278271112142,3.9395522702836394,0.21612444317242532,5865552.455746241,12676.892583968083
1997Q2,1997-04-01,COST,REBALANCE,2.89930465995638,3.1324012679194726,0.23309660796309273,5865552.455746241,13672.403812640372
1997Q2,1997-04-01,WCOEQ,REBALANCE,5.283241970256398,5.717300907100554,0.4340589368441561,5865552.455746241,25459.95462944842
1997Q2,1997-04-01,CSCO,REBALANCE,9.815892228613428,10.279253299534004,0.463361070920576,5865552.455746241,27178.686674353925
1997Q3,1997-07-01,MSFT,REBALANCE,16.00192907170878,14.328027808341574,-1.6739012633672083,7481787.186218057,-125237.73023254998
1997Q3,1997-07-01,SUNW,REBALANCE,14.977015938296539,14.328027808341574,-0.6489881299549666,7481787.186218057,-48555.91074704688
1997Q3,1997-07-01,WCOEQ,REBALANCE,6.519610389595466,6.111053962036276,-0.4085564275591903,7481787.186218057,-30567.32244559376
1997Q3,1997-07-01,AMGN,REBALANCE,3.2128897215297028,2.995369487368224,-0.21752023416147862,7481787.186218057,-16274.40100692502
1997Q3,1997-07-01,COST,REBALANCE,2.92243186968082,2.8068857090462966,-0.1155461606345231,7481787.186218057,-8644.917840520682
1997Q3,1997-07-01,SNPS,REBALANCE,2.0692496105237597,2.001065985098469,-0.06818362542529051,7481787.186218057,-5101.353750168302
1997Q3,1997-07-01,QCOM,REBALANCE,1.2474114610387492,1.1925447903160735,-0.05486667072267578,7481787.186218057,-4105.007539633611
1997Q3,1997-07-01,SBUX,REBALANCE,1.234891676707591,1.1885506680073257,-0.046341008700265425,7481787.186218057,-3467.1356509006537
1997Q3,1997-07-01,ORCL,REBALANCE,7.285160422446826,7.240045739285702,-0.04511468316112377,7481787.186218057,-3375.3845838518337
1997Q3,1997-07-01,AAPL,REBALANCE,0.887770408908265,0.8474747748254439,-0.04029563408282106,7481787.186218057,-3014.833587413822
1997Q3,1997-07-01,PCAR,REBALANCE,0.7217878286873226,0.6900200364828224,-0.03176779220450025,7481787.186218057,-2376.798606500679
1997Q3,1997-07-01,CTAS,REBALANCE,0.9814633811520692,0.95314294297878,-0.028320438173289227,7481787.186218057,-2118.8749143299606
1997Q3,1997-07-01,ADBE,REBALANCE,1.0059634905189245,0.9923422547505223,-0.013621235768402316,7481787.186218057,-1019.1118723248752
1997Q3,1997-07-01,ADTN,REBALANCE,0.35990728882089706,0.3742477324766773,0.014340443655780268,7481787.186218057,1072.9214758849885
1997Q3,1997-07-01,CSCO,REBALANCE,11.240321906915458,11.256344714521894,0.01602280760643615,7481787.186218057,1198.7923663707122
1997Q3,1997-07-01,AMAT,REBALANCE,3.043030078071203,3.068512743636408,0.025482665565205315,7481787.186218057,1906.5588069643325
1997Q3,1997-07-01,PAYX,REBALANCE,1.0721231950049765,1.1334204664375778,0.061297271432601136,7481787.186218057,4586.131399545653
1997Q3,1997-07-01,KLAC,REBALANCE,0.9774168438742501,1.0444535491098708,0.06703670523562077,7481787.186218057,5015.543622381444
1997Q3,1997-07-01,NXTL,REBALANCE,12.401599740336612,13.120441018596926,0.718841278260314,7481787.186218057,53782.17464612626
1997Q3,1997-07-01,INTC,REBALANCE,11.838025676181783,14.328027808341574,2.4900021321597894,7481787.186218057,186296.66046048753
1997Q4,1997-10-01,NXTL,REBALANCE,16.51502882749181,14.539382551624701,-1.9756462758671072,9063048.074207747,-179053.77175813096
